,smart_12_raw,smart_197_raw,smart_187_raw,smart_4_raw,smart_5_raw,smart_189_raw,smart_183_raw,smart_199_raw,smart_198_raw,smart_188_raw,smart_194_raw,smart_190_raw,smart_3_raw,smart_184_raw,smart_192_raw,smart_191_raw
833,15.0,1024.0,0.0,15.0,8376.0,4.0,0.0,0.0,1024.0,0.0,20.0,20.0,0.0,2.0,2.0,0.0
834,9.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,3.0,0.0
835,6.0,32.0,0.0,6.0,0.0,0.0,0.0,0.0,32.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0
836,21.0,0.0,0.0,22.0,0.0,1.0,1.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,7.0,0.0
837,2.0,128.0,1.0,2.0,0.0,0.0,0.0,0.0,128.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0
838,5.0,32.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,541.0,0.0,58.0,0.0
839,2.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,24.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0
840,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0
841,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0
842,3.0,8.0,2.0,3.0,360.0,0.0,0.0,0.0,8.0,0.0,38.0,38.0,0.0,0.0,2.0,55836.0
843,5.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0
844,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,41.0
845,25.0,0.0,0.0,25.0,0.0,3.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,2.0,0.0
846,16.0,0.0,0.0,16.0,0.0,20.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,18.0,7.0,0.0
847,30.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,9.0,0.0
848,4.0,1504.0,0.0,4.0,0.0,0.0,0.0,0.0,1504.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0
849,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,4.0,0.0
850,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,139.0,0.0
851,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,442.0,0.0,137.0,0.0
852,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,13327.0
853,1.0,24.0,16.0,1.0,2136.0,0.0,0.0,0.0,24.0,0.0,26.0,26.0,0.0,0.0,0.0,715.0
854,5.0,0.0,1.0,5.0,200.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,0.0,0.0,9.0,1471.0
855,35.0,24.0,1.0,35.0,1312.0,11.0,1.0,0.0,24.0,0.0,24.0,24.0,0.0,0.0,21.0,0.0
856,14.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,20.0,20.0,0.0,0.0,1.0,0.0
857,42.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,16.0,0.0
858,4.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0,16.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0
859,18.0,0.0,0.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,4.0,0.0
860,14.0,0.0,0.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,6040.0
861,36.0,111.0,0.0,35.0,0.0,4.0,0.0,0.0,111.0,0.0,29.0,29.0,0.0,0.0,13.0,0.0
862,14.0,0.0,0.0,14.0,0.0,6.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,5.0,0.0
863,11.0,8.0,0.0,11.0,0.0,0.0,0.0,0.0,8.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0
864,8.0,8.0,7.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0
865,5.0,24.0,3.0,5.0,0.0,3.0,0.0,0.0,24.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0
866,29.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1955.0,0.0,0.0,1.0
867,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,7063.0
868,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,9.0,1182.0
869,18.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1801.0,0.0,0.0,0.0
870,17.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,4.0,0.0
871,9.0,72.0,0.0,9.0,0.0,3.0,0.0,0.0,72.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
872,10.0,8.0,19.0,10.0,0.0,0.0,4.0,0.0,8.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0
873,3.0,0.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0
874,1.0,8.0,33.0,1.0,976.0,0.0,2.0,0.0,8.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
875,5.0,4200.0,7.0,5.0,16.0,0.0,0.0,0.0,4200.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0
876,6.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0
877,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0
878,14.0,56.0,0.0,14.0,0.0,12.0,0.0,0.0,56.0,0.0,18.0,18.0,0.0,0.0,5.0,0.0
879,8.0,56.0,5.0,8.0,8.0,4.0,0.0,0.0,56.0,0.0,29.0,29.0,0.0,0.0,4.0,0.0
880,5.0,16.0,0.0,5.0,89.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,436.0,0.0,66.0,0.0
881,5.0,8.0,2.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0
882,10.0,2.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1183.0,0.0,6.0,0.0
883,16.0,0.0,0.0,16.0,0.0,6.0,1.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,3.0,0.0
884,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,545.0,0.0,578.0,0.0
885,9.0,0.0,0.0,9.0,0.0,25.0,1.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,1.0,0.0
886,8.0,16.0,0.0,8.0,0.0,0.0,0.0,0.0,16.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0
887,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,6.0,0.0
888,5.0,0.0,0.0,6.0,0.0,13.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,19050.0
889,19.0,80.0,0.0,19.0,0.0,8.0,422.0,0.0,80.0,0.0,18.0,18.0,0.0,0.0,6.0,0.0
890,6.0,8.0,16.0,6.0,8.0,0.0,0.0,0.0,8.0,0.0,27.0,27.0,0.0,0.0,2.0,2641.0
891,23.0,0.0,2.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,2.0,0.0
892,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0
893,13.0,328.0,2.0,13.0,0.0,46.0,1.0,0.0,328.0,0.0,15.0,15.0,0.0,0.0,3.0,0.0
894,3.0,8.0,18.0,3.0,0.0,0.0,2.0,0.0,8.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0
895,17.0,0.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,5.0,0.0
896,8.0,24.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,428.0,0.0,134.0,0.0
897,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0
898,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0
899,11.0,0.0,6.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0
900,4.0,56.0,10.0,4.0,0.0,0.0,1.0,0.0,56.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0
901,19.0,0.0,0.0,19.0,0.0,16.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,7.0,0.0
902,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0
903,5.0,200.0,40.0,5.0,96.0,0.0,2.0,0.0,200.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0
904,15.0,0.0,0.0,15.0,1990.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,537.0,0.0,18776.0,0.0
905,31.0,0.0,0.0,31.0,0.0,3.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,8.0,0.0
906,5.0,24.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,425.0,0.0,49.0,0.0
907,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,544.0,0.0,19.0,0.0
908,13.0,384.0,2.0,13.0,0.0,0.0,0.0,0.0,384.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0
909,8.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,1.0,0.0
910,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0
911,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
912,9.0,120.0,8.0,9.0,0.0,1.0,0.0,0.0,120.0,0.0,31.0,31.0,0.0,0.0,1.0,0.0
913,18.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,1425.0,0.0,13.0,0.0
914,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0
915,5.0,0.0,9.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0
916,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0
917,3.0,0.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0
918,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1839.0,0.0,0.0,0.0
919,12.0,96.0,1.0,12.0,8.0,0.0,0.0,0.0,96.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0
920,24.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,9.0,0.0
921,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0
922,13.0,0.0,0.0,13.0,0.0,6.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,3.0,0.0
923,10.0,0.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,1.0,0.0
924,4.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0
925,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0
926,14.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,3.0,0.0
927,8.0,0.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0
928,25.0,0.0,0.0,25.0,0.0,15.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,8.0,0.0
929,31.0,8.0,12.0,31.0,0.0,0.0,0.0,0.0,8.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
930,21.0,48.0,0.0,21.0,0.0,3.0,0.0,0.0,48.0,0.0,21.0,21.0,0.0,0.0,4.0,0.0
931,4.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0
932,1.0,0.0,20.0,1.0,12696.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,5.0,1570.0
933,15.0,72.0,0.0,15.0,0.0,0.0,0.0,0.0,72.0,0.0,30.0,30.0,0.0,0.0,6.0,0.0
934,6.0,24.0,18.0,6.0,0.0,0.0,2.0,0.0,24.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0
935,17.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,6.0,0.0
936,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,23.0,0.0
937,3.0,0.0,13.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0
938,19.0,0.0,0.0,19.0,0.0,9.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,17.0,0.0
939,17.0,296.0,6.0,17.0,928.0,0.0,0.0,0.0,296.0,0.0,20.0,20.0,0.0,0.0,8.0,0.0
940,13.0,0.0,8.0,13.0,0.0,4.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,1.0,0.0
941,26.0,608.0,0.0,27.0,0.0,9.0,0.0,0.0,608.0,0.0,19.0,19.0,0.0,0.0,5.0,0.0
942,1.0,16.0,14.0,1.0,176.0,0.0,0.0,0.0,16.0,0.0,50.0,50.0,0.0,0.0,0.0,5020.0
943,7.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0
944,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0
945,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0
946,2.0,8.0,31.0,2.0,16.0,0.0,2.0,0.0,8.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
947,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0
948,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0
949,20.0,232.0,4.0,20.0,8.0,1.0,0.0,0.0,232.0,0.0,23.0,23.0,0.0,0.0,6.0,0.0
950,38.0,12.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,6016.0,0.0,24.0,0.0
951,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0
952,38.0,1.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,1845.0,0.0,0.0,0.0
953,3.0,264.0,19.0,3.0,0.0,0.0,5.0,0.0,264.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0
954,32.0,5242.0,0.0,32.0,96.0,0.0,0.0,0.0,5242.0,0.0,27.0,27.0,0.0,0.0,9.0,0.0
955,2.0,0.0,0.0,2.0,0.0,0.0,1.0,7.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0
956,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,26.0,0.0
957,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,27.0,0.0
958,23.0,72.0,8.0,23.0,80.0,1.0,323.0,0.0,72.0,0.0,21.0,21.0,0.0,0.0,5.0,0.0
959,4.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,28.0,0.0
960,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0
961,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0
962,13.0,144.0,0.0,13.0,0.0,2.0,1.0,0.0,144.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0
963,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,26.0,0.0
964,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0
965,3.0,48.0,18.0,3.0,0.0,0.0,2.0,0.0,48.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0
966,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,46.0,0.0,0.0,0.0,5885.0
967,8.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0
968,12.0,0.0,0.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,18.0,1.0,0.0
969,17.0,14.0,378.0,17.0,10.0,8.0,0.0,0.0,14.0,0.0,17.0,17.0,0.0,0.0,3.0,0.0
970,59.0,0.0,0.0,59.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,18.0,35.0,0.0
971,12.0,0.0,6.0,13.0,8.0,6.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,1.0,0.0
972,6.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0
973,6.0,24.0,0.0,6.0,40.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,453.0,0.0,111.0,0.0
974,28.0,72.0,0.0,27.0,3280.0,6.0,0.0,0.0,72.0,0.0,22.0,22.0,0.0,0.0,5.0,0.0
975,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,0.0,356.0
976,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.0,976.0
977,6.0,8.0,18.0,6.0,0.0,0.0,2.0,0.0,8.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0
978,1.0,24.0,13.0,1.0,16.0,0.0,0.0,0.0,24.0,0.0,32.0,32.0,0.0,0.0,1.0,1761.0
979,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,0.0,5868.0
980,5.0,8.0,24.0,5.0,8.0,0.0,2.0,0.0,8.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0
981,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0
982,9.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0
983,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0
984,8.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0
985,27.0,1.0,0.0,27.0,1208.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,566.0,0.0,1834.0,0.0
986,4.0,24.0,3.0,4.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0
987,5.0,48.0,0.0,5.0,0.0,20.0,1.0,0.0,48.0,0.0,33.0,33.0,0.0,0.0,2.0,0.0
988,3.0,56.0,10.0,4.0,16.0,0.0,0.0,0.0,56.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0
989,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0
990,42.0,0.0,0.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,17.0,0.0
991,29.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,12.0,0.0
992,11.0,0.0,0.0,11.0,0.0,6.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,3.0,0.0
993,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,3.0,0.0
994,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,0.0,0.0,4.0,152225.0
995,3.0,0.0,1.0,3.0,1248.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0,0.0,1.0,16895.0
996,15.0,72.0,0.0,15.0,0.0,7.0,0.0,0.0,72.0,0.0,28.0,28.0,0.0,0.0,6.0,0.0
997,33.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,2038.0,0.0,2.0,2.0
998,20.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1822.0,0.0,1.0,0.0
999,30.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,12.0,0.0
1000,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
1001,9.0,0.0,0.0,4123.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1241.0,0.0,7.0,0.0
1002,63.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1000.0,0.0,46.0,0.0
1003,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,1.0,0.0
1004,2.0,0.0,3.0,2.0,712.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,2.0,8706.0
1005,2.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,1291.0,0.0,0.0,0.0
1006,15.0,0.0,0.0,15.0,0.0,8.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,5.0,0.0
1007,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0
1008,5.0,8.0,0.0,5.0,8.0,0.0,0.0,0.0,8.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0
1009,6.0,0.0,30.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0
1010,2.0,8.0,4.0,2.0,8.0,0.0,0.0,0.0,8.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0
1011,5.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0
1012,6.0,24.0,0.0,6.0,0.0,14.0,1.0,0.0,24.0,0.0,26.0,26.0,0.0,0.0,1.0,0.0
1013,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,7.0,0.0
1014,17.0,0.0,0.0,17.0,0.0,2.0,1.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,4.0,0.0
1015,1.0,24.0,12.0,1.0,16.0,0.0,0.0,0.0,24.0,0.0,32.0,32.0,0.0,0.0,1.0,7309.0
1016,1.0,728.0,20.0,1.0,2072.0,0.0,0.0,0.0,728.0,0.0,30.0,30.0,0.0,0.0,3.0,900.0
1017,7.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
1018,8.0,160.0,0.0,8.0,888.0,22.0,0.0,0.0,160.0,0.0,28.0,28.0,0.0,0.0,1.0,0.0
1019,10.0,48.0,3.0,10.0,0.0,0.0,0.0,0.0,48.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0
1020,8.0,32.0,6.0,8.0,8.0,14.0,0.0,0.0,32.0,0.0,22.0,22.0,0.0,0.0,1.0,0.0
1021,15.0,88.0,6.0,15.0,0.0,1.0,0.0,0.0,88.0,0.0,18.0,18.0,0.0,0.0,3.0,0.0
1022,5.0,136.0,8.0,5.0,0.0,0.0,0.0,0.0,136.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0
1023,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0
1024,3.0,0.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0
1025,6.0,72.0,0.0,18.0,0.0,0.0,0.0,0.0,72.0,1.0,19.0,19.0,0.0,0.0,0.0,0.0
1026,1.0,0.0,4.0,1.0,5392.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,3.0,4662.0
1027,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0
1028,7.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0
1029,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,2.0,0.0,0.0
1030,28.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,7.0,0.0
1031,10.0,6.0,0.0,10.0,10.0,1.0,1.0,0.0,6.0,0.0,26.0,26.0,0.0,0.0,4.0,0.0
1032,3.0,16.0,6.0,3.0,464.0,0.0,0.0,0.0,16.0,0.0,31.0,31.0,0.0,0.0,3.0,1223.0
1033,5.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0
1034,44.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,6150.0,0.0,5.0,0.0
1035,8.0,16.0,13.0,8.0,16.0,0.0,0.0,0.0,16.0,7.0,31.0,31.0,0.0,0.0,0.0,0.0
1036,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,3.0,0.0
1037,15.0,80.0,19.0,15.0,0.0,1.0,0.0,0.0,80.0,1.0,19.0,19.0,0.0,0.0,3.0,0.0
1038,23.0,0.0,0.0,22.0,0.0,24.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,12.0,0.0
1039,12.0,88.0,0.0,12.0,0.0,9.0,1.0,0.0,88.0,1.0,22.0,22.0,0.0,0.0,1.0,0.0
1040,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,4.0,7855.0
